,source_id,source_name,author,title,description,url,url_to_image,published_at,content,key_word
44,reuters,Reuters,Reuters Staff,Turkey's Erdogan says Biden comments on Putin 'unacceptable' - Reuters India,"Turkish President Tayyip Erdogan said on Friday that U.S. President Joe Biden's comments about Russia's Vladimir Putin, in which he called him a killer, were ""unacceptable"" and ""not fitting of a president"".",https://www.reuters.com/article/us-russia-usa-reaction-erdogan-idUSKBN2BB167,https://static.reuters.com/resources/r/?m=02&d=20210319&t=2&i=1555474858&r=LYNXMPEH2I0N9&w=800,2021-03-19T11:33:00Z,"By Reuters Staff
FILE PHOTO: Turkish President Tayyip Erdogan attends a joint news conference following talks with Russian President Vladimir Putin in Moscow, Russia March 5, 2020. Pavel Golovkin/Po… [+553 chars]",india
45,reuters,Reuters,Reuters Staff,India to expand COVID-19 vaccination from April 1 - Reuters,"India said on Tuesday everybody above 45 will be eligible for coronavirus vaccination from April 1, in an expansion of its programme.",https://www.reuters.com/article/health-coronavirus-india-idUSKBN2BF13F,https://static.reuters.com/resources/r/?m=02&d=20210323&t=2&i=1555868717&r=LYNXMPEH2M0LK&w=800,2021-03-23T09:54:00Z,"By Reuters Staff
FILE PHOTO: A woman watches as a healthcare worker fills a syringe with a dose of COVISHIELD, the coronavirus disease (COVID-19) vaccine manufactured by Serum Institute of India, at… [+348 chars]",india
46,reuters,Reuters,Dave Lucas,Spring in blossom around the world | Pictures - Reuters India,"A man wearing a protective face mask takes a photo of blooming cherry blossoms in Tokyo, Japan, March 23, 2021.  REUTERS/Issei Kato",https://www.reuters.com/news/picture/spring-in-blossom-around-the-world-idUSRTXAQPTG,https://s3.reutersmedia.net/resources/r/?m=02&d=20210323&t=2&i=1555923627&w=&fh=545&fw=810&ll=&pl=&sq=&r=2021-03-23T172512Z_39295_MRPRC2VGM9HB8CS_RTRMADP_0_SPRING-CHERRYBLOSSOMS-JAPAN,2021-03-23T17:25:00Z,"Reuters, the news and media division of Thomson Reuters, is the worlds largest international multimedia news provider reaching more than one billion people every day. Reuters provides trusted busines… [+229 chars]",india
47,reuters,Reuters,Reuters Staff,"India records 56,211 new cases of the coronavirus - Reuters","India recorded 56,211 new cases of coronavirus, a slight dip from the country's record-breaking tallies over the last three days, data from the health ministry showed on Tuesday.",https://www.reuters.com/article/health-coronavirus-india-cases-idUSKBN2BM0BL,https://static.reuters.com/resources/r/?m=02&d=20210330&t=2&i=1556695940&r=LYNXMPEH2T05A&w=800,2021-03-30T05:01:00Z,"By Reuters Staff
MUMBAI (Reuters) - India recorded 56,211 new cases of coronavirus, a slight dip from the countrys record-breaking tallies over the last three days, data from the health ministry sho… [+908 chars]",india
48,reuters,Reuters,"Aftab Ahmed, Nupur Anand","India to propose cryptocurrency ban, penalising miners, traders -source - Reuters","India will propose a law banning cryptocurrencies, fining anyone trading in the country or even holding such digital assets, a senior government official told Reuters in a potential blow to millions of investors piling into the red-hot asset class.",https://www.reuters.com/article/uk-india-cryptocurrency-ban-idUSKBN2B60QP,https://static.reuters.com/resources/r/?m=02&d=20210314&t=2&i=1554872005&r=LYNXMPEH2D0JC&w=800,2021-03-14T23:37:29Z,"NEW DELHI/MUMBAI (Reuters) - India will propose a law banning cryptocurrencies, fining anyone trading in the country or even holding such digital assets, a senior government official told Reuters in … [+4672 chars]",india
49,reuters,Reuters,Reuters Staff,"Kishan, Kohli help India level T20 series against England - Reuters",A belligerent 56 off 32 balls from India debutant Ishan Kishan and an unbeaten 73 from captain Virat Kohli helped the hosts to a commanding seven-wicket win over England in the second Twenty20 International in Ahmedabad on Sunday.,https://www.reuters.com/article/cricket-t20-ind-eng-idUSKBN2B60JE,https://static.reuters.com/resources/r/?m=02&d=20210314&t=2&i=1554853237&r=LYNXMPEH2D0EO&w=800,2021-03-14T18:06:54Z,"By Reuters Staff
AHMEDABAD, India (Reuters) - A belligerent 56 off 32 balls from India debutant Ishan Kishan and an unbeaten 73 from captain Virat Kohli helped the hosts to a commanding seven-wicket… [+1924 chars]",india
50,reuters,Reuters,Nidhi Verma,"India, UAE vow to strengthen energy cooperation - minister - Reuters","India and the UAE on Wednesday discussed ways to strengthen energy cooperation, India's oil minister Dharmendra Pradhan said, despite the South Asian nation asking its refiners to reduce their reliance on Middle Eastern oil.",https://www.reuters.com/article/india-emirates-energy-int-idUSKBN2B926B,https://static.reuters.com/resources/r/?m=02&d=20210317&t=2&i=1555221248&r=LYNXMPEH2G19D&w=800,2021-03-17T15:15:00Z,"NEW DELHI (Reuters) - India and the UAE on Wednesday discussed ways to strengthen energy cooperation, Indias oil minister Dharmendra Pradhan said, despite the South Asian nation asking its refiners t… [+2027 chars]",india
51,reuters,Reuters,John Kemp,Column: India and Saudi Arabia spar over oil prices - Reuters,Tensions this month between India and Saudi Arabia over rising oil prices have underscored the growing importance of the bilateral relationship and its potential to generate conflict as well as cooperation.,https://www.reuters.com/article/us-column-global-oil-kemp-idUSKBN2BH2KW,https://static.reuters.com/resources/r/?m=02&d=20210325&t=2&i=1556208909&r=LYNXMPEH2O1GX&w=800,2021-03-25T16:51:00Z,LONDON (Reuters) - Tensions this month between India and Saudi Arabia over rising oil prices have underscored the growing importance of the bilateral relationship and its potential to generate confli… [+4783 chars],india
52,reuters,Reuters,Reuters Staff,Online pensions provider Pensionbee plans London listing - Reuters India,"Online pensions provider Pensionbee plans to list on the London Stock Exchange, it said on Tuesday.",https://www.reuters.com/article/us-pensionbee-ipo-idUSKBN2BF0NT,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-23T07:19:00Z,"By Reuters Staff
LONDON (Reuters) - Online pensions provider Pensionbee plans to list on the London Stock Exchange, it said on Tuesday.
The firm has around 130,000 customers and 1.5 billion pounds … [+364 chars]",india
53,reuters,Reuters,Reuters Staff,India reports most COVID-19 deaths since early January - Reuters,"India reported 212 new COVID-19 deaths on Monday, the most since early January, while infections jumped by 46,951, the highest since early November.",https://www.reuters.com/article/health-coronavirus-india-casualties-idUSKBN2BE0D6,https://static.reuters.com/resources/r/?m=02&d=20210322&t=2&i=1555697776&r=LYNXMPEH2L09A&w=800,2021-03-22T04:38:00Z,"By Reuters Staff
Health workers and a relative carry the body of a man, who died due to COVID-19, from an ambulance to a crematorium in New Delhi, India, November 13, 2020. REUTERS/Danish Siddiqui/F… [+317 chars]",india
54,reuters,Reuters,Lawrence Delevingne,Comeback quashed for faith-driven investor Bill Hwang - Reuters India,"Bill Hwang’s comeback was nearly complete. Once punished by U.S. and Asian regulators for stock trading rule violations at his former hedge fund, the New York investor rebuilt his fortune to about $10 billion. Major Wall Street banks once again competed for h…",https://www.reuters.com/article/us-usa-markets-blocktrades-hwang-idUSKBN2BM020,https://static.reuters.com/resources/r/?m=02&d=20210330&t=2&i=1556678666&r=LYNXMPEH2T00Q&w=800,2021-03-30T00:45:00Z,"(Reuters) - Bill Hwangs comeback was nearly complete. Once punished by U.S. and Asian regulators for stock trading rule violations at his former hedge fund, the New York investor rebuilt his fortune … [+4288 chars]",india
55,reuters,Reuters,"Rajendra Jadhav, Sumita Layek",India gold activity slows as dealers close the books - Reuters,"Top Asian hubs saw moderate physical gold buying this week, with activity in India muted as the country's financial year was coming to a close, while jewellers kept a wary eye on rising coronavirus cases.",https://www.reuters.com/article/asia-gold-demand-idUSKBN2BI24P,https://static.reuters.com/resources/r/?m=02&d=20210326&t=2&i=1556339297&r=LYNXMPEH2P165&w=800,2021-03-26T15:09:53Z,"(Reuters) - Top Asian hubs saw moderate physical gold buying this week, with activity in India muted as the countrys financial year was coming to a close, while jewellers kept a wary eye on rising co… [+1951 chars]",india
56,reuters,Reuters,Reuters Staff,Putin tells how he fell off horse - Reuters India,"Russia's President Vladimir Putin has in the past presented himself sitting proud, bare-chested on a horse, but on Friday he admitted to taking a fall.",https://www.reuters.com/article/us-putin-horse-idUSKBN2BI2TY,https://static.reuters.com/resources/r/?m=02&d=20210326&t=2&i=1556374127&r=LYNXMPEH2P1NQ&w=800,2021-03-26T18:34:00Z,"By Reuters Staff
FILE PHOTO: Russia's Prime Minister Vladimir Putin rides a horse as he takes part in an expedition to Ubsunur Hollow Biosphere Preserve to inspect the snow leopard's habitat in Tyva… [+1358 chars]",india
57,reuters,Reuters,Reuters Staff,Weak commodity prices weigh on European shares - Reuters India,European stocks benchmark fell on Tuesday after recording its strongest session in four months a day earlier as heavyweight mining and energy stocks retreated on weaker commodity prices.,https://www.reuters.com/article/us-europe-stocks-idUSKBN2AU0QJ,https://static.reuters.com/resources/r/?m=02&d=20210302&t=2&i=1553427028&r=LYNXMPEH210ET&w=800,2021-03-02T08:32:00Z,"By Reuters Staff
FILE PHOTO: The German share price index DAX graph is pictured at the stock exchange in Frankfurt, Germany, February 26, 2021. REUTERS/Staff
(Reuters) - European stocks benchmark f… [+763 chars]",india
58,reuters,Reuters,Reuters Staff,Modi's ministers choose 'Made in India' vaccine over AstraZeneca - Reuters,"Government ministers and officials were following Prime Minister Narendra Modi lead by opting on Tuesday for an Indian-made COVID-19 vaccine approved without late-stage efficacy data, instead of the AstraZeneca one.",https://www.reuters.com/article/us-health-coronavirus-india-vaccine-idUSKCN2AV0M6,https://static.reuters.com/resources/r/?m=02&d=20210303&t=2&i=1553557305&r=LYNXNPEH220AR&w=800,2021-03-03T07:31:00Z,"By Reuters Staff
NEW DELHI (Reuters) - Government ministers and officials were following Prime Minister Narendra Modi lead by opting on Tuesday for an Indian-made COVID-19 vaccine approved without l… [+1083 chars]",india
59,reuters,Reuters,Reuters Editorial,India woos Tesla with offer of lower costs - Reuters.com,"India is ready to offer incentives to ensure Tesla Inc's cost of production would be less than in China if the carmaker commits to making its electric vehicles in the south Asian country, transport minister Nitin Gadkari told Reuters. Ciara Lee reports",https://www.reuters.com/video/watch/idOVE2EAWEJ,https://static.reuters.com/resources/r/?d=20210302&i=OVE2EAWEJ&r=OVE2EAWEJ&t=2,2021-03-02T16:39:05Z,"Posted 
India is ready to offer incentives to ensure Tesla Inc's cost of production would be less than in China if the carmaker commits to making its electric vehicles in the south Asian country, tr… [+61 chars]",india
60,reuters,Reuters,Reuters Staff,Pope Francis lands in northern Iraq's Mosul - Reuters India,Pope Francis arrived in Mosul on Sunday to pray in the decimated northern Iraqi city that was once a stronghold for Islamic State and where Christians now number little more than a few dozen families.,https://www.reuters.com/article/us-pope-iraq-idUSKBN2AZ04N,https://static.reuters.com/resources/r/?m=02&d=20210307&t=2&i=1554015396&r=LYNXMPEH2602E&w=800,2021-03-07T07:00:00Z,"By Reuters Staff
MOSUL, Iraq (Reuters) - Pope Francis arrived in Mosul on Sunday to pray in the decimated northern Iraqi city that was once a stronghold for Islamic State and where Christians now nu… [+151 chars]",india
61,reuters,Reuters,Devjyot Ghoshal,India treads gently on Myanmar despite escalating violence - Reuters,"India is taking a cautious approach in its response to the military coup in neighbouring Myanmar, worried about the future of ambitious projects worth about $650 million and reluctant to openly denounce generals who could move closer to its rival China.",https://www.reuters.com/article/myanmar-politics-india-idUSL3N2L127V,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-03T13:46:00Z,"NEW DELHI, March 3 (Reuters) - India is taking a cautious approach in its response to the military coup in neighbouring Myanmar, worried about the future of ambitious projects worth about $650 millio… [+3943 chars]",india
